game_id,season,week,market,prediction,threshold,model_version,refreshed_at
401866472,2026,13,margin,5.671,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866472,2026,13,total,50.107,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401866473,2026,13,margin,-4.281,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866473,2026,13,total,53.543,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401866474,2026,13,margin,-3.506,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866474,2026,13,total,43.367,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401866475,2026,13,margin,8.284,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401866475,2026,13,total,49.036,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401869930,2026,13,margin,-0.466,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401869930,2026,13,total,53.258,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401869939,2026,13,margin,7.478,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401869939,2026,13,total,51.383,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401869947,2026,13,margin,8.621,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401869947,2026,13,total,56.574,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401869954,2026,13,margin,4.243,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401869954,2026,13,total,46.596,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401869959,2026,13,margin,9.185,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401869959,2026,13,total,51.789,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401870804,2026,13,margin,4.460,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401870804,2026,13,total,57.736,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401871062,2026,13,margin,-1.547,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401871062,2026,13,total,55.784,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401871063,2026,13,margin,0.683,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401871063,2026,13,total,54.752,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401871082,2026,13,margin,8.257,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401871082,2026,13,total,49.253,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401871083,2026,13,margin,-3.789,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401871083,2026,13,total,52.616,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401871102,2026,13,margin,-0.287,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401871102,2026,13,total,52.441,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401871103,2026,13,margin,17.642,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401871103,2026,13,total,54.036,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
401862844,2026,15,margin,-7.935,10.717,73d507ab32ad,2026-09-24T12:13:20+00:00
401862844,2026,15,total,52.472,9.165,64a8b2aa5365,2026-09-24T12:13:20+00:00
