game_id,season,week,season_type,market,abs_edge,claimed,won
401761614,2025,5,regular,total,2.363,0.558,0.000
401761615,2025,5,regular,margin,3.254,0.580,1.000
401761615,2025,5,regular,total,6.755,0.662,1.000
401761616,2025,5,regular,margin,1.587,0.523,0.000
401761616,2025,5,regular,total,1.645,0.541,0.000
401761617,2025,5,regular,margin,3.427,0.597,0.000
401761617,2025,5,regular,total,0.903,0.522,0.000
401762471,2025,5,regular,margin,1.507,0.562,0.000
401762471,2025,5,regular,total,1.970,0.548,1.000
401762472,2025,5,regular,margin,0.017,0.503,0.000
401762472,2025,5,regular,total,6.599,0.659,0.000
401762473,2025,5,regular,margin,4.210,0.605,0.000
401762473,2025,5,regular,total,5.426,0.632,0.000
401762474,2025,5,regular,margin,3.433,0.592,0.000
401762474,2025,5,regular,total,1.063,0.526,0.000
401762824,2025,5,regular,margin,1.119,0.518,0.000
401762824,2025,5,regular,total,1.342,0.533,0.000
401762825,2025,5,regular,margin,3.315,0.540,1.000
401762825,2025,5,regular,total,0.267,0.506,0.000
401762826,2025,5,regular,margin,5.795,0.643,0.000
401762826,2025,5,regular,total,2.724,0.567,0.000
401752726,2025,6,regular,margin,2.863,0.576,0.000
401752726,2025,6,regular,total,0.480,0.512,1.000
401752727,2025,6,regular,margin,1.852,0.518,0.000
401752727,2025,6,regular,total,1.260,0.533,1.000
401752728,2025,6,regular,margin,1.768,0.527,0.000
401752728,2025,6,regular,total,4.436,0.608,0.500
401752729,2025,6,regular,margin,9.132,0.738,1.000
401752729,2025,6,regular,total,0.631,0.516,0.000
401752730,2025,6,regular,margin,5.950,0.648,0.000
401752730,2025,6,regular,total,0.661,0.516,1.000
401752855,2025,6,regular,margin,2.437,0.539,1.000
401752855,2025,6,regular,total,1.704,0.543,1.000
401752856,2025,6,regular,margin,5.521,0.639,1.000
401752856,2025,6,regular,total,5.254,0.628,0.000
401752857,2025,6,regular,margin,3.975,0.622,1.000
401752857,2025,6,regular,total,0.045,0.501,1.000
401752858,2025,6,regular,margin,2.785,0.587,0.000
401752858,2025,6,regular,total,2.139,0.554,1.000
401752859,2025,6,regular,margin,4.590,0.598,0.000
401752859,2025,6,regular,total,0.076,0.500,1.000
401752860,2025,6,regular,margin,0.314,0.505,1.000
401752860,2025,6,regular,total,1.720,0.543,1.000
401752861,2025,6,regular,margin,1.376,0.569,0.000
401752861,2025,6,regular,total,0.322,0.508,0.000
401752940,2025,6,regular,margin,0.048,0.519,1.000
401752940,2025,6,regular,total,4.406,0.608,0.000
401754550,2025,6,regular,margin,1.431,0.549,0.000
401754550,2025,6,regular,total,7.181,0.672,1.000
401754551,2025,6,regular,margin,0.755,0.555,0.000
401754551,2025,6,regular,total,2.462,0.560,0.000
401754552,2025,6,regular,margin,5.527,0.632,0.000
401754552,2025,6,regular,total,3.658,0.590,1.000
401754553,2025,6,regular,margin,4.465,0.576,1.000
401754553,2025,6,regular,total,1.687,0.542,0.000
401754554,2025,6,regular,margin,0.806,0.507,0.000
401754554,2025,6,regular,total,1.068,0.526,1.000
401754555,2025,6,regular,margin,5.939,0.647,1.000
401754555,2025,6,regular,total,0.625,0.516,0.000
401754556,2025,6,regular,margin,3.078,0.553,0.000
401754556,2025,6,regular,total,2.317,0.557,1.000
401756909,2025,6,regular,margin,1.523,0.519,1.000
401756909,2025,6,regular,total,3.218,0.580,1.000
401756910,2025,6,regular,margin,8.574,0.703,0.000
401756910,2025,6,regular,total,1.530,0.538,1.000
401756911,2025,6,regular,margin,0.761,0.545,1.000
401756911,2025,6,regular,total,0.065,0.502,1.000
401756912,2025,6,regular,margin,3.827,0.580,0.000
401756912,2025,6,regular,total,3.026,0.574,0.000
401756913,2025,6,regular,margin,6.228,0.661,0.000
401756913,2025,6,regular,total,6.040,0.646,0.000
401756914,2025,6,regular,margin,2.236,0.559,0.000
401756914,2025,6,regular,total,3.426,0.584,1.000
401756915,2025,6,regular,margin,2.236,0.590,0.000
401756915,2025,6,regular,total,0.531,0.513,1.000
401757165,2025,6,regular,margin,2.519,0.556,1.000
401757165,2025,6,regular,total,3.380,0.583,1.000
401757171,2025,6,regular,margin,5.255,0.604,1.000
401757171,2025,6,regular,total,2.503,0.562,1.000
401757275,2025,6,regular,margin,2.881,0.575,1.000
401757275,2025,6,regular,total,3.011,0.574,0.000
401757276,2025,6,regular,margin,2.628,0.584,0.000
401757276,2025,6,regular,total,5.021,0.622,1.000
401760381,2025,6,regular,margin,0.328,0.508,0.000
401760381,2025,6,regular,total,6.947,0.667,1.000
401760382,2025,6,regular,margin,0.268,0.518,0.000
401760382,2025,6,regular,total,3.467,0.587,1.000
401760383,2025,6,regular,margin,0.096,0.515,1.000
401760383,2025,6,regular,total,2.263,0.557,0.000
401760384,2025,6,regular,margin,1.716,0.560,1.000
401760384,2025,6,regular,total,2.935,0.572,0.000
401760385,2025,6,regular,margin,4.531,0.644,0.000
401760385,2025,6,regular,total,1.441,0.536,0.000
401761618,2025,6,regular,margin,3.224,0.558,1.000
401761618,2025,6,regular,total,3.394,0.583,0.000
401761619,2025,6,regular,margin,5.648,0.636,0.000
401761619,2025,6,regular,total,0.233,0.506,1.000
401761620,2025,6,regular,margin,3.589,0.595,1.000
401761620,2025,6,regular,total,5.517,0.634,1.000
401761621,2025,6,regular,margin,6.189,0.653,1.000
401761621,2025,6,regular,total,3.863,0.595,1.000
401762475,2025,6,regular,margin,5.669,0.623,0.500
401762475,2025,6,regular,total,1.207,0.530,0.000
401762476,2025,6,regular,margin,2.872,0.590,0.000
401762476,2025,6,regular,total,0.786,0.519,1.000
401762477,2025,6,regular,margin,0.956,0.550,1.000
401762477,2025,6,regular,total,1.854,0.545,1.000
401762478,2025,6,regular,margin,0.257,0.529,1.000
401762478,2025,6,regular,total,0.333,0.508,1.000
401762479,2025,6,regular,margin,0.209,0.523,1.000
401762479,2025,6,regular,total,0.697,0.517,1.000
401762829,2025,6,regular,margin,3.931,0.633,1.000
401762829,2025,6,regular,total,3.071,0.576,1.000
401762830,2025,6,regular,margin,2.368,0.563,1.000
401762830,2025,6,regular,total,1.936,0.547,1.000
401762831,2025,6,regular,margin,0.931,0.552,1.000
401762831,2025,6,regular,total,0.691,0.517,1.000
401762832,2025,6,regular,margin,2.379,0.569,0.000
401762832,2025,6,regular,total,3.168,0.578,0.000
401762873,2025,6,regular,margin,6.714,0.703,0.000
401762873,2025,6,regular,total,1.685,0.545,1.000
401752731,2025,7,regular,margin,1.195,0.500,0.000
401752731,2025,7,regular,total,4.329,0.606,0.000
401752732,2025,7,regular,margin,2.458,0.607,0.000
401752732,2025,7,regular,total,1.774,0.545,0.000
401752733,2025,7,regular,margin,6.664,0.663,1.000
401752733,2025,7,regular,total,1.785,0.544,1.000
401752734,2025,7,regular,margin,3.824,0.579,0.500
401752734,2025,7,regular,total,3.065,0.575,1.000
401752735,2025,7,regular,margin,0.643,0.517,1.000
401752735,2025,7,regular,total,1.169,0.529,1.000
401752736,2025,7,regular,margin,1.506,0.520,0.000
401752736,2025,7,regular,total,1.381,0.535,0.000
401752737,2025,7,regular,margin,0.107,0.527,0.000
401752737,2025,7,regular,total,1.165,0.529,1.000
401752862,2025,7,regular,margin,2.220,0.585,0.000
401752862,2025,7,regular,total,3.900,0.595,1.000
401752863,2025,7,regular,margin,0.821,0.509,1.000
401752863,2025,7,regular,total,2.445,0.560,0.000
401752864,2025,7,regular,margin,1.272,0.580,1.000
401752864,2025,7,regular,total,0.425,0.511,0.000
401752865,2025,7,regular,margin,1.961,0.547,0.000
401752865,2025,7,regular,total,3.398,0.583,1.000
401752866,2025,7,regular,margin,3.280,0.554,1.000
401752866,2025,7,regular,total,3.041,0.575,0.000
401752867,2025,7,regular,margin,3.077,0.612,1.000
401752867,2025,7,regular,total,2.758,0.568,1.000
401752868,2025,7,regular,margin,1.419,0.533,1.000
401752868,2025,7,regular,total,1.174,0.529,1.000
401752869,2025,7,regular,margin,1.358,0.563,0.000
401752869,2025,7,regular,total,4.874,0.621,0.000
401752870,2025,7,regular,margin,1.945,0.580,1.000
401752870,2025,7,regular,total,1.693,0.542,0.000
401754558,2025,7,regular,margin,1.574,0.543,0.000
401754558,2025,7,regular,total,1.862,0.546,0.000
401754559,2025,7,regular,margin,5.896,0.684,1.000
401754559,2025,7,regular,total,1.558,0.538,1.000
401754560,2025,7,regular,margin,4.626,0.627,0.000
401754560,2025,7,regular,total,0.936,0.523,0.000
401754561,2025,7,regular,margin,1.057,0.509,0.000
401754561,2025,7,regular,total,0.758,0.519,0.000
401754562,2025,7,regular,margin,1.879,0.525,0.000
401754562,2025,7,regular,total,2.754,0.568,1.000
401754563,2025,7,regular,margin,0.959,0.517,1.000
401754563,2025,7,regular,total,5.968,0.644,1.000
401756916,2025,7,regular,margin,1.179,0.533,1.000
401756916,2025,7,regular,total,2.074,0.552,1.000
401756917,2025,7,regular,margin,4.620,0.654,1.000
401756917,2025,7,regular,total,0.926,0.523,1.000
401756918,2025,7,regular,margin,0.709,0.535,1.000
401756918,2025,7,regular,total,0.069,0.501,1.000
401756919,2025,7,regular,margin,0.497,0.505,1.000
401756919,2025,7,regular,total,1.074,0.527,1.000
401756920,2025,7,regular,margin,4.571,0.621,0.000
401756920,2025,7,regular,total,8.509,0.701,1.000
401756921,2025,7,regular,margin,3.602,0.595,0.000
401756921,2025,7,regular,total,1.894,0.547,0.000
401756922,2025,7,regular,margin,7.007,0.704,0.000
401756922,2025,7,regular,total,2.523,0.563,1.000
401757277,2025,7,regular,margin,0.005,0.508,0.000
401757277,2025,7,regular,total,2.107,0.553,0.000
401757278,2025,7,regular,margin,2.189,0.539,0.000
401757278,2025,7,regular,total,0.457,0.511,1.000
401757279,2025,7,regular,margin,3.625,0.559,0.000
401757279,2025,7,regular,total,1.267,0.531,1.000
401757280,2025,7,regular,margin,7.089,0.648,0.000
401757280,2025,7,regular,total,2.323,0.558,0.000
401760386,2025,7,regular,margin,0.011,0.531,1.000
401760386,2025,7,regular,total,1.617,0.540,0.000
401760387,2025,7,regular,margin,2.675,0.557,1.000
401760387,2025,7,regular,total,2.678,0.566,0.000
401760388,2025,7,regular,margin,1.712,0.566,1.000
401760388,2025,7,regular,total,0.753,0.519,1.000
401760389,2025,7,regular,margin,0.788,0.528,1.000
401760389,2025,7,regular,total,2.536,0.562,1.000
401760390,2025,7,regular,margin,0.987,0.542,0.000
401760390,2025,7,regular,total,3.704,0.592,1.000
401760391,2025,7,regular,margin,1.115,0.536,1.000
401760391,2025,7,regular,total,1.143,0.528,0.000
401761622,2025,7,regular,margin,4.619,0.630,0.500
401761622,2025,7,regular,total,0.394,0.510,0.000
401761623,2025,7,regular,margin,6.274,0.671,1.000
401761623,2025,7,regular,total,8.249,0.695,0.000
401761624,2025,7,regular,margin,0.753,0.501,1.000
401761624,2025,7,regular,total,3.910,0.596,1.000
401761625,2025,7,regular,margin,5.967,0.645,1.000
401761625,2025,7,regular,total,7.375,0.676,0.000
401761626,2025,7,regular,margin,7.049,0.680,1.000
401761626,2025,7,regular,total,1.414,0.535,1.000
401761627,2025,7,regular,margin,1.013,0.573,1.000
401761627,2025,7,regular,total,1.244,0.531,1.000
401762480,2025,7,regular,margin,0.773,0.550,0.500
401762480,2025,7,regular,total,2.041,0.550,1.000
401762481,2025,7,regular,margin,0.159,0.522,0.000
401762481,2025,7,regular,total,0.734,0.518,0.000
401762482,2025,7,regular,margin,0.897,0.549,0.000
401762482,2025,7,regular,total,3.738,0.591,0.000
401762483,2025,7,regular,margin,0.151,0.503,0.000
401762483,2025,7,regular,total,4.678,0.614,0.000
401762484,2025,7,regular,margin,3.710,0.626,1.000
401762484,2025,7,regular,total,0.447,0.511,1.000
401762485,2025,7,regular,margin,2.837,0.548,1.000
401762485,2025,7,regular,total,1.990,0.549,1.000
401762833,2025,7,regular,margin,0.031,0.524,0.000
401762833,2025,7,regular,total,2.684,0.566,0.000
401762834,2025,7,regular,margin,3.235,0.613,0.000
401762834,2025,7,regular,total,0.614,0.517,0.000
401762835,2025,7,regular,margin,0.978,0.509,1.000
401762835,2025,7,regular,total,6.461,0.656,1.000
401762836,2025,7,regular,margin,0.332,0.516,1.000
401762836,2025,7,regular,total,0.512,0.513,0.000
401762837,2025,7,regular,margin,2.165,0.571,1.000
401762837,2025,7,regular,total,5.806,0.641,0.000
401752738,2025,8,regular,margin,1.503,0.505,0.000
401752738,2025,8,regular,total,0.002,0.500,0.000
401752739,2025,8,regular,margin,1.073,0.578,1.000
401752739,2025,8,regular,total,0.336,0.508,1.000
401752740,2025,8,regular,margin,2.335,0.568,0.000
401752740,2025,8,regular,total,5.721,0.639,0.000
401752741,2025,8,regular,margin,1.894,0.577,1.000
401752741,2025,8,regular,total,0.586,0.514,1.000
401752742,2025,8,regular,margin,0.776,0.568,0.000
401752742,2025,8,regular,total,1.525,0.537,0.000
401752743,2025,8,regular,margin,0.736,0.526,1.000
401752743,2025,8,regular,total,3.202,0.579,0.000
401752744,2025,8,regular,margin,3.210,0.615,0.000
401752744,2025,8,regular,total,2.243,0.556,0.000
401752745,2025,8,regular,margin,0.685,0.501,0.000
401752745,2025,8,regular,total,2.048,0.551,1.000
401752871,2025,8,regular,margin,2.149,0.593,1.000
401752871,2025,8,regular,total,0.174,0.504,1.000
401752872,2025,8,regular,margin,0.996,0.559,1.000
401752872,2025,8,regular,total,3.738,0.592,0.000
401752873,2025,8,regular,margin,0.799,0.546,0.000
401752873,2025,8,regular,total,0.602,0.514,1.000
401752874,2025,8,regular,margin,1.236,0.508,1.000
401752874,2025,8,regular,total,2.580,0.564,0.000
401752875,2025,8,regular,margin,0.726,0.516,0.000
401752875,2025,8,regular,total,9.085,0.714,1.000
401752876,2025,8,regular,margin,3.632,0.582,0.000
401752876,2025,8,regular,total,2.732,0.567,0.000
401752877,2025,8,regular,margin,4.205,0.589,0.000
401752877,2025,8,regular,total,0.687,0.519,0.000
401752878,2025,8,regular,margin,1.378,0.505,1.000
401752878,2025,8,regular,total,4.192,0.603,1.000
401752879,2025,8,regular,margin,5.299,0.658,1.000
401752879,2025,8,regular,total,1.690,0.541,1.000
401752951,2025,8,regular,margin,5.349,0.628,1.000
401752951,2025,8,regular,total,2.076,0.551,0.000
401754371,2025,8,regular,margin,1.002,0.573,1.000
401754371,2025,8,regular,total,3.948,0.597,0.000
401754564,2025,8,regular,margin,0.692,0.517,1.000
401754564,2025,8,regular,total,2.566,0.563,0.000
401754565,2025,8,regular,margin,1.224,0.507,0.000
401754565,2025,8,regular,total,4.501,0.610,1.000
401754566,2025,8,regular,margin,1.277,0.557,1.000
401754566,2025,8,regular,total,3.409,0.584,1.000
401754567,2025,8,regular,margin,5.734,0.635,1.000
401754567,2025,8,regular,total,0.366,0.509,0.000
401754568,2025,8,regular,margin,6.235,0.682,0.000
401754568,2025,8,regular,total,4.208,0.603,0.000
401754569,2025,8,regular,margin,0.718,0.519,1.000
401754569,2025,8,regular,total,0.084,0.502,0.000
401756923,2025,8,regular,margin,0.726,0.566,1.000
401756923,2025,8,regular,total,1.769,0.544,0.000
401756924,2025,8,regular,margin,2.744,0.604,1.000
401756924,2025,8,regular,total,2.041,0.551,0.000
401756925,2025,8,regular,margin,4.290,0.612,1.000
401756925,2025,8,regular,total,4.062,0.600,1.000
401756926,2025,8,regular,margin,7.923,0.660,0.000
401756926,2025,8,regular,total,0.539,0.513,0.000
401756927,2025,8,regular,margin,3.013,0.550,1.000
401756927,2025,8,regular,total,0.319,0.508,0.000
401756928,2025,8,regular,margin,2.609,0.555,1.000
401756928,2025,8,regular,total,4.320,0.606,1.000
401757281,2025,8,regular,margin,3.808,0.567,0.000
401757281,2025,8,regular,total,0.777,0.519,1.000
401757282,2025,8,regular,margin,1.151,0.566,1.000
401757282,2025,8,regular,total,0.732,0.519,1.000
401757283,2025,8,regular,margin,0.655,0.534,1.000
401757283,2025,8,regular,total,3.974,0.597,1.000
401757284,2025,8,regular,margin,0.564,0.550,0.000
401757284,2025,8,regular,total,2.116,0.553,1.000
401760392,2025,8,regular,margin,0.506,0.538,1.000
401760392,2025,8,regular,total,0.685,0.517,1.000
401760393,2025,8,regular,margin,0.037,0.510,0.000
401760393,2025,8,regular,total,0.271,0.507,0.000
401760394,2025,8,regular,margin,1.242,0.551,0.000
401760394,2025,8,regular,total,0.819,0.520,0.000
401760395,2025,8,regular,margin,4.705,0.630,1.000
401760395,2025,8,regular,total,4.292,0.605,0.000
401760396,2025,8,regular,margin,0.222,0.502,1.000
401760396,2025,8,regular,total,0.103,0.503,0.000
401761628,2025,8,regular,margin,2.055,0.596,1.000
401761628,2025,8,regular,total,1.176,0.529,1.000
401761629,2025,8,regular,margin,0.857,0.559,1.000
401761629,2025,8,regular,total,6.634,0.660,1.000
401761630,2025,8,regular,margin,2.905,0.560,1.000
401761630,2025,8,regular,total,1.865,0.546,1.000
401761631,2025,8,regular,margin,0.993,0.523,1.000
401761631,2025,8,regular,total,0.601,0.516,1.000
401761632,2025,8,regular,margin,4.631,0.631,1.000
401761632,2025,8,regular,total,0.513,0.513,1.000
401761633,2025,8,regular,margin,4.936,0.595,1.000
401761633,2025,8,regular,total,6.691,0.661,1.000
401761668,2025,8,regular,margin,7.165,0.705,0.000
401761668,2025,8,regular,total,3.406,0.584,0.000
401762486,2025,8,regular,margin,1.684,0.533,1.000
401762486,2025,8,regular,total,1.399,0.534,0.000
401762487,2025,8,regular,margin,1.513,0.500,1.000
401762487,2025,8,regular,total,0.772,0.519,0.000
401762488,2025,8,regular,margin,1.685,0.577,1.000
401762488,2025,8,regular,total,1.469,0.535,1.000
401762489,2025,8,regular,margin,0.606,0.542,0.000
401762489,2025,8,regular,total,6.170,0.649,1.000
401762490,2025,8,regular,margin,1.750,0.518,0.000
401762490,2025,8,regular,total,5.050,0.623,1.000
401762491,2025,8,regular,margin,3.870,0.620,0.000
401762491,2025,8,regular,total,5.282,0.628,1.000
401762838,2025,8,regular,margin,6.282,0.663,1.000
401762838,2025,8,regular,total,2.463,0.562,1.000
401762839,2025,8,regular,margin,5.306,0.632,0.000
401762839,2025,8,regular,total,5.774,0.640,0.000
401762840,2025,8,regular,margin,0.842,0.502,0.000
401762840,2025,8,regular,total,2.817,0.570,1.000
401762841,2025,8,regular,margin,4.493,0.632,0.000
401762841,2025,8,regular,total,4.145,0.602,1.000
401762842,2025,8,regular,margin,5.089,0.612,0.000
401762842,2025,8,regular,total,5.496,0.633,1.000
401762843,2025,8,regular,margin,4.053,0.647,0.000
401762843,2025,8,regular,total,2.138,0.550,0.000
401752746,2025,9,regular,margin,2.369,0.541,1.000
401752746,2025,9,regular,total,2.030,0.550,0.000
401752747,2025,9,regular,margin,1.478,0.588,0.000
401752747,2025,9,regular,total,3.283,0.581,1.000
401752748,2025,9,regular,margin,1.985,0.559,0.000
401752748,2025,9,regular,total,0.752,0.518,0.000
401752749,2025,9,regular,margin,0.656,0.526,1.000
401752749,2025,9,regular,total,0.639,0.516,1.000
401752750,2025,9,regular,margin,3.183,0.598,1.000
401752750,2025,9,regular,total,0.927,0.523,1.000
401752751,2025,9,regular,margin,0.816,0.546,1.000
401752751,2025,9,regular,total,0.082,0.503,1.000
401752752,2025,9,regular,margin,0.603,0.518,0.000
401752752,2025,9,regular,total,4.763,0.616,0.000
401752880,2025,9,regular,margin,0.530,0.538,0.000
401752880,2025,9,regular,total,0.570,0.514,1.000
401752881,2025,9,regular,margin,0.604,0.515,1.000
401752881,2025,9,regular,total,2.962,0.573,1.000
401752882,2025,9,regular,margin,3.517,0.549,1.000
401752882,2025,9,regular,total,2.487,0.564,1.000
401752883,2025,9,regular,margin,0.634,0.513,0.500
401752883,2025,9,regular,total,0.942,0.524,1.000
401752884,2025,9,regular,margin,3.166,0.561,1.000
401752884,2025,9,regular,total,2.746,0.567,1.000
401752885,2025,9,regular,margin,5.423,0.610,0.000
401752885,2025,9,regular,total,3.982,0.597,0.000
401752886,2025,9,regular,margin,7.653,0.697,1.000
401752886,2025,9,regular,total,0.455,0.512,0.000
401752942,2025,9,regular,margin,2.922,0.552,0.000
401752942,2025,9,regular,total,2.603,0.564,0.000
401752952,2025,9,regular,margin,1.466,0.546,1.000
401752952,2025,9,regular,total,3.588,0.589,0.000
401754372,2025,9,regular,margin,1.562,0.555,0.000
401754372,2025,9,regular,total,2.181,0.554,1.000
401754570,2025,9,regular,margin,4.224,0.591,1.000
401754570,2025,9,regular,total,1.652,0.541,1.000
401754571,2025,9,regular,margin,5.676,0.643,0.000
401754571,2025,9,regular,total,0.657,0.516,1.000
401754572,2025,9,regular,margin,6.397,0.660,0.000
401754572,2025,9,regular,total,1.227,0.531,1.000
401754573,2025,9,regular,margin,2.143,0.580,1.000
401754573,2025,9,regular,total,3.802,0.593,0.000
401754574,2025,9,regular,margin,2.501,0.542,1.000
401754574,2025,9,regular,total,4.063,0.599,1.000
401756929,2025,9,regular,margin,0.284,0.540,1.000
401756929,2025,9,regular,total,3.732,0.592,0.000
401756930,2025,9,regular,margin,1.329,0.558,0.000
401756930,2025,9,regular,total,3.626,0.589,1.000
401756931,2025,9,regular,margin,1.575,0.521,1.000
401756931,2025,9,regular,total,0.757,0.518,0.000
401756932,2025,9,regular,margin,3.498,0.612,1.000
401756932,2025,9,regular,total,0.101,0.503,1.000
401756933,2025,9,regular,margin,6.366,0.660,0.000
401756933,2025,9,regular,total,3.010,0.574,0.000
401756934,2025,9,regular,margin,3.677,0.604,0.000
401756934,2025,9,regular,total,1.046,0.525,0.000
401756935,2025,9,regular,margin,0.486,0.508,0.000
401756935,2025,9,regular,total,4.673,0.614,0.000
401757172,2025,9,regular,margin,4.286,0.582,0.000
401757172,2025,9,regular,total,3.443,0.585,1.000
401757285,2025,9,regular,margin,3.843,0.615,0.000
401757285,2025,9,regular,total,0.667,0.516,0.000
401757286,2025,9,regular,margin,1.009,0.505,0.000
401757286,2025,9,regular,total,2.468,0.561,1.000
401757287,2025,9,regular,margin,2.535,0.523,0.000
401757287,2025,9,regular,total,1.064,0.526,0.000
401757288,2025,9,regular,margin,1.212,0.532,1.000
401757288,2025,9,regular,total,0.961,0.524,0.000
401760397,2025,9,regular,margin,2.845,0.553,0.500
401760397,2025,9,regular,total,0.675,0.517,0.000
401760398,2025,9,regular,margin,5.195,0.650,0.000
401760398,2025,9,regular,total,0.847,0.522,0.000
401760399,2025,9,regular,margin,0.593,0.501,0.000
401760399,2025,9,regular,total,4.132,0.601,0.000
401760400,2025,9,regular,margin,2.488,0.565,0.000
401760400,2025,9,regular,total,2.222,0.555,0.000
401761634,2025,9,regular,margin,0.410,0.510,0.000
401761634,2025,9,regular,total,1.859,0.546,1.000
401761635,2025,9,regular,margin,6.139,0.659,1.000
401761635,2025,9,regular,total,0.112,0.503,0.000
401761636,2025,9,regular,margin,1.417,0.545,1.000
401761636,2025,9,regular,total,1.666,0.541,1.000
401761637,2025,9,regular,margin,0.597,0.522,0.000
401761637,2025,9,regular,total,4.299,0.605,1.000
401761638,2025,9,regular,margin,0.875,0.508,0.000
401761638,2025,9,regular,total,5.116,0.625,1.000
401762492,2025,9,regular,margin,1.708,0.521,0.000
401762492,2025,9,regular,total,5.274,0.628,1.000
401762493,2025,9,regular,margin,0.558,0.529,1.000
401762493,2025,9,regular,total,4.586,0.612,0.000
401762494,2025,9,regular,margin,4.694,0.652,1.000
401762494,2025,9,regular,total,1.258,0.531,1.000
401762495,2025,9,regular,margin,1.280,0.501,0.000
401762495,2025,9,regular,total,3.691,0.591,1.000
401762844,2025,9,regular,margin,4.034,0.576,0.000
401762844,2025,9,regular,total,1.977,0.549,0.000
401762845,2025,9,regular,margin,0.786,0.509,1.000
401762845,2025,9,regular,total,2.462,0.562,0.000
401762846,2025,9,regular,margin,2.974,0.626,1.000
401762846,2025,9,regular,total,5.619,0.636,0.000
401762847,2025,9,regular,margin,2.316,0.550,0.000
401762847,2025,9,regular,total,2.819,0.570,1.000
401762848,2025,9,regular,margin,4.774,0.640,1.000
401762848,2025,9,regular,total,2.785,0.568,1.000
401762874,2025,9,regular,margin,0.069,0.522,1.000
401762874,2025,9,regular,total,2.979,0.575,1.000
401752753,2025,10,regular,margin,1.197,0.548,1.000
401752753,2025,10,regular,total,3.147,0.577,0.000
401752754,2025,10,regular,margin,1.247,0.562,1.000
401752754,2025,10,regular,total,3.611,0.589,0.000
401752755,2025,10,regular,margin,3.411,0.557,0.000
401752755,2025,10,regular,total,2.873,0.570,1.000
401752756,2025,10,regular,margin,2.427,0.572,0.000
401752756,2025,10,regular,total,0.548,0.513,1.000
401752757,2025,10,regular,margin,0.163,0.507,1.000
401752757,2025,10,regular,total,5.359,0.630,1.000
401752758,2025,10,regular,margin,1.822,0.522,0.000
401752758,2025,10,regular,total,4.414,0.608,1.000
401752887,2025,10,regular,margin,3.754,0.576,0.000
401752887,2025,10,regular,total,1.344,0.533,0.000
401752888,2025,10,regular,margin,0.766,0.506,1.000
401752888,2025,10,regular,total,4.501,0.610,0.000
401752889,2025,10,regular,margin,2.531,0.561,0.000
401752889,2025,10,regular,total,3.682,0.591,1.000
401752890,2025,10,regular,margin,2.161,0.536,1.000
401752890,2025,10,regular,total,1.339,0.534,0.000
401752891,2025,10,regular,margin,3.505,0.600,0.000
401752891,2025,10,regular,total,3.617,0.589,1.000
401752892,2025,10,regular,margin,1.896,0.516,0.000
401752892,2025,10,regular,total,0.203,0.505,0.000
401752943,2025,10,regular,margin,3.832,0.563,0.000
401752943,2025,10,regular,total,3.519,0.587,0.000
401754575,2025,10,regular,margin,4.214,0.625,0.000
401754575,2025,10,regular,total,3.828,0.594,0.000
401754576,2025,10,regular,margin,1.109,0.547,0.000
401754576,2025,10,regular,total,4.224,0.603,0.000
401754577,2025,10,regular,margin,3.134,0.554,0.000
401754577,2025,10,regular,total,1.309,0.532,1.000
401754578,2025,10,regular,margin,6.676,0.685,0.000
401754578,2025,10,regular,total,2.798,0.569,0.000
401754579,2025,10,regular,margin,0.733,0.513,1.000
401754579,2025,10,regular,total,1.102,0.527,0.000
401754580,2025,10,regular,margin,2.751,0.607,0.000
401754580,2025,10,regular,total,3.767,0.592,0.000
401754581,2025,10,regular,margin,3.924,0.645,1.000
401754581,2025,10,regular,total,1.565,0.539,0.000
401754582,2025,10,regular,margin,1.376,0.537,0.000
401754582,2025,10,regular,total,3.238,0.580,1.000
401754583,2025,10,regular,margin,3.371,0.579,1.000
401754583,2025,10,regular,total,0.103,0.502,1.000
401756936,2025,10,regular,margin,0.062,0.505,0.000
401756936,2025,10,regular,total,0.977,0.524,0.000
401756937,2025,10,regular,margin,4.418,0.647,0.000
401756937,2025,10,regular,total,1.183,0.529,1.000
401756938,2025,10,regular,margin,1.050,0.535,1.000
401756938,2025,10,regular,total,2.688,0.566,1.000
401756939,2025,10,regular,margin,4.813,0.671,1.000
401756939,2025,10,regular,total,0.405,0.511,0.000
401756940,2025,10,regular,margin,4.027,0.592,1.000
401756940,2025,10,regular,total,2.241,0.555,1.000
401756941,2025,10,regular,margin,5.152,0.679,0.000
401756941,2025,10,regular,total,4.981,0.621,1.000
401756942,2025,10,regular,margin,1.039,0.561,0.000
401756942,2025,10,regular,total,2.081,0.551,0.000
401757173,2025,10,regular,margin,1.541,0.503,1.000
401757173,2025,10,regular,total,0.603,0.515,1.000
401757289,2025,10,regular,margin,5.914,0.668,0.000
401757289,2025,10,regular,total,3.152,0.577,0.500
401757290,2025,10,regular,margin,1.456,0.527,0.000
401757290,2025,10,regular,total,5.309,0.629,1.000
401757291,2025,10,regular,margin,6.283,0.656,1.000
401757291,2025,10,regular,total,1.127,0.527,1.000
401757292,2025,10,regular,margin,0.850,0.553,1.000
401757292,2025,10,regular,total,2.985,0.573,0.000
401757293,2025,10,regular,margin,2.197,0.580,0.000
401757293,2025,10,regular,total,0.540,0.514,1.000
