signal_id,created_at,run_id,game_id,season,week,market,book,open_line,entry_line,entry_price,atlas_number,disagreement,direction,selection,model_version
b378d0f8-095e-524c-bb81-497acd113b09,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856699,2026,4,total,Draft Kings,57.500,58.500,-115.000,58.865,0.365,over,observed,64a8b2aa5365
2a5bac5d-8bfb-5548-a305-0ebb0b70f7b9,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856700,2026,4,margin,Draft Kings,10.000,14.000,-110.000,14.750,0.750,home,observed,73d507ab32ad
30434d10-0726-5872-8b5d-a14826430d7e,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856700,2026,4,total,Draft Kings,52.500,44.500,-110.000,44.199,-0.301,under,observed,64a8b2aa5365
acb42613-1876-5509-964e-1130e7d98839,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856702,2026,4,margin,Draft Kings,3.000,8.500,-110.000,11.095,2.595,home,observed,73d507ab32ad
3d5077e7-d65c-533a-887b-23ab12e98b8b,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856702,2026,4,total,Draft Kings,57.500,51.500,-112.000,44.427,-7.073,under,observed,64a8b2aa5365
66988e05-d306-5164-aed4-103f8244ddba,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856703,2026,4,margin,Draft Kings,1.500,6.500,-108.000,6.174,-0.326,away,observed,73d507ab32ad
6c9a24d7-d5d0-5699-b51a-08553d33de05,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856703,2026,4,total,Draft Kings,56.500,58.500,-112.000,54.324,-4.176,under,observed,64a8b2aa5365
cc9b8abb-96af-5a6b-b7a7-88d5c3c4cef2,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856704,2026,4,margin,Draft Kings,-7.000,-4.500,-108.000,-0.758,3.742,home,observed,73d507ab32ad
b96e3797-9ef0-5610-9e8f-a5a23e85d8ce,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856704,2026,4,total,Draft Kings,56.500,55.500,-112.000,53.847,-1.653,under,observed,64a8b2aa5365
c033ea31-3c08-5bd7-8d07-648166bc2182,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856804,2026,4,margin,Draft Kings,-13.500,-10.000,-105.000,-0.892,9.108,home,observed,73d507ab32ad
585ca587-3194-583c-bf74-03faf5c91122,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856804,2026,4,total,Draft Kings,48.500,48.500,-110.000,45.688,-2.812,under,observed,64a8b2aa5365
251d2050-8b78-50a1-9ddf-25ca477c60e1,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856805,2026,4,margin,Draft Kings,37.500,34.500,-108.000,24.330,-10.170,away,observed,73d507ab32ad
4a747ab6-04a8-569b-b853-584e336cb3a6,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856805,2026,4,total,Draft Kings,54.500,55.500,-108.000,52.128,-3.372,under,observed,64a8b2aa5365
aeb30482-72b1-5d19-b055-24652710e021,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856806,2026,4,margin,Draft Kings,-19.500,-18.500,-110.000,-6.509,11.991,home,observed,73d507ab32ad
c0693b85-9378-529a-ba5e-d52b62ff7351,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856806,2026,4,total,Draft Kings,55.500,56.500,-110.000,50.924,-5.576,under,observed,64a8b2aa5365
b33842f8-892b-5e65-aebb-b75ed25e7ac0,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856813,2026,4,margin,Draft Kings,8.500,10.000,-112.000,4.686,-5.314,away,observed,73d507ab32ad
f273f5d4-817f-57cd-b3bc-246721baad48,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856813,2026,4,total,Draft Kings,53.500,55.500,-110.000,61.566,6.066,over,observed,64a8b2aa5365
8781847a-fb20-5bd3-92d6-66798edc0133,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856814,2026,4,margin,Draft Kings,-6.000,-6.500,-110.000,-4.328,2.172,home,observed,73d507ab32ad
0584630d-1b59-581d-b3bf-10f699e73a3c,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856814,2026,4,total,Draft Kings,52.500,55.500,-105.000,55.899,0.399,over,observed,64a8b2aa5365
7fee2a6d-9718-5ed4-8307-b4f8786868b3,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856815,2026,4,margin,Draft Kings,-3.000,-3.000,-108.000,3.229,6.229,home,observed,73d507ab32ad
fff12f1e-ad2a-5afa-be1b-cf1d7c1195ec,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856815,2026,4,total,Draft Kings,50.500,48.500,-108.000,52.443,3.943,over,observed,64a8b2aa5365
706b68de-b5b7-5361-952a-b4b1ef6dbd20,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856816,2026,4,margin,Draft Kings,-11.500,-8.500,-115.000,-7.143,1.357,home,observed,73d507ab32ad
1353c84e-9b7d-59e2-b3cd-2e5dcab35105,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856816,2026,4,total,Draft Kings,49.500,48.500,-105.000,50.687,2.187,over,observed,64a8b2aa5365
24f77dd4-bfee-5772-a6f5-e5ef82507dfb,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856881,2026,4,margin,Draft Kings,-2.500,1.500,-112.000,4.344,2.844,home,observed,73d507ab32ad
2af50e9d-8357-5da7-b6f3-aa3840b12a8b,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401856881,2026,4,total,Draft Kings,57.500,60.500,-108.000,54.933,-5.567,under,observed,64a8b2aa5365
1172fdb1-8d26-532d-b26d-4a011eaf89ab,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858234,2026,4,margin,Draft Kings,-1.500,1.500,-105.000,-2.529,-4.029,away,observed,73d507ab32ad
1920137c-945a-52ed-af35-0f2fc9704956,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858234,2026,4,total,Draft Kings,47.500,50.500,-110.000,45.499,-5.001,under,observed,64a8b2aa5365
2f639a3c-f48c-5c51-9f2f-cdbf403f5324,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858238,2026,4,margin,Draft Kings,42.500,41.500,-110.000,31.938,-9.562,away,observed,73d507ab32ad
7793e059-d267-55f4-a3a0-3c1c4bccdebf,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858238,2026,4,total,Draft Kings,54.500,53.500,-115.000,42.326,-11.174,under,primary,64a8b2aa5365
dbfdd8dd-b726-5c74-a644-06d4e8cfe60a,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858239,2026,4,margin,Draft Kings,20.500,19.500,-110.000,11.436,-8.064,away,observed,73d507ab32ad
e3c51f6e-e687-5915-867e-9c39ee6f6ade,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858239,2026,4,total,Draft Kings,54.500,52.500,-108.000,49.499,-3.001,under,observed,64a8b2aa5365
a824c9fe-7fef-51b2-b0a9-544b3ce0c2ab,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858240,2026,4,margin,Draft Kings,-4.500,-3.500,-118.000,-7.088,-3.588,away,observed,73d507ab32ad
11ad8063-f1b1-5b34-9be6-db29454348e2,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858240,2026,4,total,Draft Kings,48.500,48.500,-105.000,55.662,7.162,over,observed,64a8b2aa5365
68af0dd5-2ef6-5c39-8390-007554cb5931,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858241,2026,4,margin,Draft Kings,34.500,34.500,-110.000,25.099,-9.401,away,observed,73d507ab32ad
3f8b9ba0-0396-54b1-be6c-5a8688b80b41,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858241,2026,4,total,Draft Kings,59.500,59.500,-110.000,59.710,0.210,over,observed,64a8b2aa5365
bd848eb2-aa2f-5222-96ed-96df755a1b00,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858242,2026,4,margin,Draft Kings,-14.000,-14.000,-112.000,-6.858,7.142,home,observed,73d507ab32ad
926759ee-9a79-592b-9005-7224e969a442,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858242,2026,4,total,Draft Kings,54.500,48.500,-112.000,54.512,6.012,over,observed,64a8b2aa5365
901b892d-58ee-58dd-bd8c-af44585775d6,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858243,2026,4,margin,Draft Kings,13.500,12.500,-110.000,13.024,0.524,home,observed,73d507ab32ad
ff9f4e72-d9da-5537-8289-d801d222b263,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858243,2026,4,total,Draft Kings,58.500,58.500,-110.000,51.641,-6.859,under,observed,64a8b2aa5365
a8b9130f-a6e6-5793-a267-8a5469796122,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858461,2026,4,margin,Draft Kings,23.500,21.000,-110.000,21.594,0.594,home,observed,73d507ab32ad
9b7dacb4-1795-5dc1-9727-580f8bdee780,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858461,2026,4,total,Draft Kings,47.500,49.500,-112.000,48.119,-1.381,under,observed,64a8b2aa5365
f3afb72c-7d13-5537-a27c-a9941b24d239,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858462,2026,4,margin,Draft Kings,-1.500,-1.500,-110.000,-0.296,1.204,home,observed,73d507ab32ad
5c8bbfe0-c45c-57e3-8d04-a2bc6009d233,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858462,2026,4,total,Draft Kings,51.500,56.500,-110.000,59.964,3.464,over,observed,64a8b2aa5365
e742df48-96a7-575d-be59-949d722564b0,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858463,2026,4,margin,Draft Kings,4.500,5.500,-110.000,-1.552,-7.052,away,observed,73d507ab32ad
b94fd4c2-c26b-50e3-b0c6-cbd6deb671d1,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858463,2026,4,total,Draft Kings,39.500,38.500,-112.000,45.832,7.332,over,observed,64a8b2aa5365
291601b5-ca62-595a-8867-59f147d788b4,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858464,2026,4,margin,Draft Kings,-5.500,-5.500,-108.000,-6.143,-0.643,away,observed,73d507ab32ad
a96285b4-58ea-5b99-a894-2540aa28b61c,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858464,2026,4,total,Draft Kings,52.500,48.500,-115.000,52.254,3.754,over,observed,64a8b2aa5365
4d835430-2f9a-51ac-807e-a375e88e83ea,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858465,2026,4,margin,Draft Kings,27.500,26.500,-115.000,23.202,-3.298,away,observed,73d507ab32ad
b63c7050-684e-5127-8cf5-7d00bdb10c28,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858465,2026,4,total,Draft Kings,54.500,53.500,-115.000,52.492,-1.008,under,observed,64a8b2aa5365
abbc4eda-3335-5890-bfba-9ce58df1f6b7,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858466,2026,4,margin,Draft Kings,11.500,10.000,-108.000,22.179,12.179,home,observed,73d507ab32ad
a94cc1aa-edfe-5732-8cb4-cd7d97ba81c5,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858466,2026,4,total,Draft Kings,42.500,44.500,-112.000,44.844,0.344,over,observed,64a8b2aa5365
882015f2-175e-5eb2-8ef0-93731b21e611,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858467,2026,4,margin,Draft Kings,-27.500,-27.500,-102.000,-16.429,11.071,home,observed,73d507ab32ad
b698a8f1-4e85-5c46-956f-1699330a0630,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858467,2026,4,total,Draft Kings,56.500,58.500,-105.000,58.828,0.328,over,observed,64a8b2aa5365
a3206d21-7d38-564e-a9c3-d0605d2b20f2,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858469,2026,4,margin,Draft Kings,-5.500,-3.000,-108.000,-4.898,-1.898,away,observed,73d507ab32ad
8da7ae7f-3ec5-5d18-8840-843b08a2eb41,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858469,2026,4,total,Draft Kings,58.500,62.500,-108.000,57.202,-5.298,under,observed,64a8b2aa5365
20e1dbb0-84b5-5476-9134-9d99779a4718,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858470,2026,4,margin,Draft Kings,9.500,10.000,-105.000,18.289,8.289,home,observed,73d507ab32ad
c5c6012e-0160-50fe-9510-9c73b08b2a22,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401858470,2026,4,total,Draft Kings,44.500,45.500,-112.000,52.142,6.642,over,observed,64a8b2aa5365
e6f5f690-a2dd-5936-90ca-d1d4c3349e24,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401860891,2026,4,margin,Draft Kings,13.500,13.500,-115.000,7.196,-6.304,away,observed,73d507ab32ad
642843d8-5350-5e03-8aa3-77a06562a929,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401860891,2026,4,total,Draft Kings,43.500,44.500,-105.000,43.696,-0.804,under,observed,64a8b2aa5365
9f60482c-fd79-5077-8070-3ab03b7dca3a,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401860893,2026,4,margin,Draft Kings,-1.500,3.000,-110.000,14.468,11.468,home,observed,73d507ab32ad
58c04319-0d4a-5c50-913b-e508099b78a8,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401860893,2026,4,total,Draft Kings,48.500,52.500,-105.000,50.104,-2.396,under,observed,64a8b2aa5365
7cfdd24f-ca3e-5d4b-a9a4-1a49a49c9f38,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401860894,2026,4,margin,Draft Kings,2.500,3.000,-112.000,9.356,6.356,home,observed,73d507ab32ad
08d74ef6-ffc0-548d-a142-623e60e77302,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401860894,2026,4,total,Draft Kings,52.500,47.500,-115.000,48.904,1.404,over,observed,64a8b2aa5365
b33a1514-bfda-5871-abd4-5b9e84f333f3,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401860895,2026,4,margin,Draft Kings,-12.500,-10.500,-112.000,-9.269,1.231,home,observed,73d507ab32ad
877cb7fb-fab0-5f41-81ff-94cbcc060f9b,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401860895,2026,4,total,Draft Kings,55.500,55.500,-108.000,53.102,-2.398,under,observed,64a8b2aa5365
2f858d4d-481c-56b4-9ad7-480b9edfbd08,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401860896,2026,4,margin,Draft Kings,11.500,13.500,-108.000,26.867,13.367,home,observed,73d507ab32ad
d952acc1-f199-55e2-b456-a77865884299,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401860896,2026,4,total,Draft Kings,57.500,58.500,-110.000,59.358,0.858,over,observed,64a8b2aa5365
358ab076-4a01-5bdf-b7cb-6126cdc6057f,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401860897,2026,4,margin,Draft Kings,-7.500,-7.000,-108.000,-1.946,5.054,home,observed,73d507ab32ad
199af461-b457-5042-b544-48dec7d510ac,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401860897,2026,4,total,Draft Kings,47.500,50.500,-108.000,45.801,-4.699,under,observed,64a8b2aa5365
52103670-1553-5f05-8bcf-bd31b3d5b60b,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401861970,2026,4,margin,Draft Kings,3.000,3.500,-108.000,2.778,-0.722,away,observed,73d507ab32ad
225ccf6b-0e70-570c-9297-276d1e085639,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401861970,2026,4,total,Draft Kings,50.500,51.500,-110.000,52.747,1.247,over,observed,64a8b2aa5365
050e52cc-90f2-5f08-8f57-3b315f072d8a,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401862778,2026,4,margin,Draft Kings,-11.500,-7.000,-110.000,-6.736,0.264,home,observed,73d507ab32ad
1becba55-fee0-53f7-bc8b-b167a97c58a6,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401862778,2026,4,total,Draft Kings,53.500,51.500,-108.000,55.928,4.428,over,observed,64a8b2aa5365
ea4c520c-d450-50ea-87a9-b4898b37dc24,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401862779,2026,4,margin,Draft Kings,-3.000,-3.000,-110.000,-0.331,2.669,home,observed,73d507ab32ad
a3d7ae5e-ce4e-5baa-af99-a7981524d96c,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401862779,2026,4,total,Draft Kings,49.500,47.500,-118.000,51.863,4.363,over,observed,64a8b2aa5365
f93a1e5c-d3f6-5796-a376-36fe2a921e01,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401862780,2026,4,margin,Draft Kings,-14.500,-10.000,-110.000,-9.069,0.931,home,observed,73d507ab32ad
811fdf80-012f-504c-96aa-c6a7598d8bb7,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401862780,2026,4,total,Draft Kings,52.500,48.500,-112.000,47.423,-1.077,under,observed,64a8b2aa5365
a8e7605a-a0cc-5f04-a92f-a9f7bfc9379f,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401862782,2026,4,margin,Draft Kings,-13.500,-13.500,-110.000,4.227,17.727,home,observed,73d507ab32ad
28d239ae-9c57-58f9-bfbf-aac2149e63a7,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401862782,2026,4,total,Draft Kings,59.500,57.500,-112.000,59.625,2.125,over,observed,64a8b2aa5365
2da38a98-2c9d-50b2-8db2-df4dccb2e339,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401862784,2026,4,margin,Draft Kings,17.500,18.500,-108.000,14.486,-4.014,away,observed,73d507ab32ad
838c996d-3c4b-5d57-9fc7-0492740836ac,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401862784,2026,4,total,Draft Kings,53.500,52.500,-112.000,55.704,3.204,over,observed,64a8b2aa5365
e5257c5f-8026-53e9-906c-1e9aa83988d0,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401862785,2026,4,margin,Draft Kings,-15.500,-17.500,-110.000,-9.843,7.657,home,observed,73d507ab32ad
153e08da-fd6d-5e8d-8d8d-e770b9117ad1,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401862785,2026,4,total,Draft Kings,51.500,48.500,-112.000,53.899,5.399,over,observed,64a8b2aa5365
853a2e57-9e02-553e-9d7d-048cc082428c,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401864509,2026,4,margin,Draft Kings,-4.500,-5.500,-112.000,-9.804,-4.304,away,observed,73d507ab32ad
4b3768da-8043-5a4c-a9a8-fd269eebfea6,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401864509,2026,4,total,Draft Kings,48.500,49.500,-112.000,48.849,-0.651,under,observed,64a8b2aa5365
50aa0985-1ff4-5389-80cd-7d8db53a2510,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401864510,2026,4,margin,Draft Kings,-5.500,-3.000,-108.000,1.731,4.731,home,observed,73d507ab32ad
3e228127-5a5d-5b98-b6d3-2140b7f062c7,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401864510,2026,4,total,Draft Kings,44.500,44.500,-110.000,47.742,3.242,over,observed,64a8b2aa5365
cbecfc53-3f19-591e-9c73-4610311e7c13,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401864511,2026,4,margin,Draft Kings,8.500,10.500,-108.000,11.983,1.483,home,observed,73d507ab32ad
c84d3388-5422-53c5-927d-c7c52a76cafd,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401864511,2026,4,total,Draft Kings,54.500,55.500,-112.000,55.766,0.266,over,observed,64a8b2aa5365
9098f9f4-1f4f-5252-a901-1f3c109029c6,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401864512,2026,4,margin,Draft Kings,-14.000,-13.500,-108.000,-2.745,10.755,home,observed,73d507ab32ad
68f70657-6941-5717-8411-7f00565910ef,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401864512,2026,4,total,Draft Kings,49.500,52.500,-108.000,52.291,-0.209,under,observed,64a8b2aa5365
afc4af01-2834-52cd-b351-abf7d28a0d08,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401864572,2026,4,margin,Draft Kings,14.000,14.000,-110.000,11.970,-2.030,away,observed,73d507ab32ad
889a7168-bcb5-5ef8-beed-1c8404cc54d3,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401864572,2026,4,total,Draft Kings,55.500,55.500,-105.000,50.786,-4.714,under,observed,64a8b2aa5365
b596dbe4-57bd-5ec1-8037-371145c2c5a7,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401864576,2026,4,margin,Draft Kings,19.500,20.500,-110.000,16.131,-4.369,away,observed,73d507ab32ad
42f21060-0010-5663-ad5f-9fe6cf2d29c5,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401864576,2026,4,total,Draft Kings,55.500,54.500,-115.000,52.644,-1.856,under,observed,64a8b2aa5365
5c692558-8f74-5f42-aac0-4442d93ed447,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401864579,2026,4,margin,Draft Kings,-12.500,-11.500,-110.000,0.331,11.831,home,observed,73d507ab32ad
484d73c3-e7e6-59de-b4c3-cde13e33afb4,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401864579,2026,4,total,Draft Kings,49.500,48.500,-108.000,48.274,-0.226,under,observed,64a8b2aa5365
4c0ff22c-d1be-5550-8c6d-c2b9e6ba0efb,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401866425,2026,4,margin,Draft Kings,4.500,3.500,-105.000,1.802,-1.698,away,observed,73d507ab32ad
0683c5fe-d4bf-5950-ba2d-654bf05bdc81,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401866425,2026,4,total,Draft Kings,51.500,50.500,-115.000,50.228,-0.272,under,observed,64a8b2aa5365
198c68f4-08c3-55ca-be6b-bcd326a5c1e4,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401866429,2026,4,margin,Draft Kings,-6.000,-4.000,-112.000,5.092,9.092,home,observed,73d507ab32ad
ce454687-d39f-5823-b56e-ff3d8c201439,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401866429,2026,4,total,Draft Kings,50.500,48.500,-112.000,51.678,3.178,over,observed,64a8b2aa5365
dd0761a3-6da1-5b1d-8cb4-6270d16d161b,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401869931,2026,4,margin,Draft Kings,5.500,6.000,-112.000,4.188,-1.812,away,observed,73d507ab32ad
c1f6033d-d915-5d0d-be8f-7dbf09c656f7,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401869931,2026,4,total,Draft Kings,53.500,52.500,-112.000,55.168,2.668,over,observed,64a8b2aa5365
b42699ac-696f-53fc-9b24-71323bde77ec,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401869941,2026,4,margin,Draft Kings,1.500,-2.500,-108.000,3.017,5.517,home,observed,73d507ab32ad
d9d71787-b793-55be-9c81-6b2079877cc7,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401869941,2026,4,total,Draft Kings,54.500,50.500,-105.000,55.293,4.793,over,observed,64a8b2aa5365
8dcbab02-3700-5536-bc1e-7bb6321bbd91,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401869961,2026,4,margin,Draft Kings,-4.500,-6.000,-112.000,3.769,9.769,home,observed,73d507ab32ad
9f02e4bf-b3d4-5320-8aaa-f7e97f1f5123,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401869961,2026,4,total,Draft Kings,50.500,44.500,-115.000,50.595,6.095,over,observed,64a8b2aa5365
04fd0cc1-d273-5bf6-8057-0c23e56ce8c1,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401871048,2026,4,margin,Draft Kings,9.500,7.000,-112.000,10.289,3.289,home,observed,73d507ab32ad
30688444-054f-550f-90ac-72e77f9ba740,2026-09-23T19:53:37+00:00,677273b0-a205-40b9-911d-0066deca7488,401871048,2026,4,total,Draft Kings,54.500,51.500,-110.000,55.127,3.627,over,observed,64a8b2aa5365
